Day,Time,Minute,Second,Speed[rpm],Pattern_X [Pixel], Pattern_Y [Pixel], Film_X [Pixel], Film_Y [Pixel],Film_Result_X [mm], Film_Result_Y [mm],Zoom_1st_X [Pixel], Zoom_1st_Y [Pixel], Zoom_Curr_X [Pixel], Zoom_Curr_Y [Pixel],Normal_1st_X [Pixel], Normal_1st_Y [Pixel], Normal_Curr_X [Pixel], Normal_Curr_Y [Pixel],Zoom_Result_X [mm], Zoom_Result_Y [mm], Film_Result_X [mm], Film_Result_Y [mm],FileName
08,18,46,01,0.0,526.102,276.703,404.853,499.115,0.009,-0.265,425.060,554.502,411.197,285.393,0.000,0.000,0.000,0.000,-0.108,-2.099,0.000,0.000,
08,18,46,02,0.0,0.000,0.000,406.948,498.381,0.000,0.000,423.452,555.150,403.693,286.029,0.000,0.000,0.000,0.000,-0.154,-2.099,0.000,0.000,
08,18,46,02,0.0,530.612,277.284,408.336,497.421,0.007,-0.253,422.612,552.407,405.232,283.908,0.000,0.000,0.000,0.000,-0.136,-2.094,0.000,0.000,
08,18,46,03,0.0,531.967,269.842,409.705,486.961,0.005,-0.236,422.301,547.457,405.481,276.837,0.000,0.000,0.000,0.000,-0.131,-2.111,0.000,0.000,
08,18,46,03,0.0,0.000,0.000,0.000,0.000,0.000,0.000,422.543,550.766,405.544,278.116,0.000,0.000,0.000,0.000,-0.133,-2.127,0.000,0.000,
08,18,46,04,0.0,0.000,0.000,0.000,0.000,0.000,0.000,421.541,548.134,405.392,274.398,0.000,0.000,0.000,0.000,-0.126,-2.135,0.000,0.000,
08,18,46,04,0.0,0.000,0.000,0.000,0.000,0.000,0.000,421.413,549.000,405.177,279.363,0.000,0.000,0.000,0.000,-0.127,-2.103,0.000,0.000,
08,18,46,05,0.0,0.000,0.000,0.000,0.000,0.000,0.000,421.673,550.165,405.769,283.283,0.000,0.000,0.000,0.000,-0.124,-2.082,0.000,0.000,
08,18,46,06,0.0,0.000,0.000,0.000,0.000,0.000,0.000,419.814,550.133,403.547,284.266,0.000,0.000,0.000,0.000,-0.127,-2.074,0.000,0.000,
08,18,46,06,0.0,0.000,0.000,0.000,0.000,0.000,0.000,418.904,550.282,401.909,285.470,0.000,0.000,0.000,0.000,-0.133,-2.066,0.000,0.000,
08,18,46,07,0.0,0.000,0.000,0.000,0.000,0.000,0.000,418.054,550.977,401.461,286.811,0.000,0.000,0.000,0.000,-0.129,-2.060,0.000,0.000,
08,18,46,07,0.0,0.000,0.000,0.000,0.000,0.000,0.000,418.270,549.011,401.882,282.423,0.000,0.000,0.000,0.000,-0.128,-2.079,0.000,0.000,
08,18,46,08,0.0,0.000,0.000,0.000,0.000,0.000,0.000,413.489,558.076,399.421,89.890,0.000,0.000,0.000,0.000,-0.110,-3.652,0.000,0.000,
08,18,46,44,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,45,0.0,0.000,0.000,483.050,454.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,45,0.0,0.000,0.000,481.155,457.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,46,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,46,0.0,0.000,0.000,481.906,459.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,47,0.0,0.000,0.000,483.182,459.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,48,0.0,0.000,0.000,484.220,461.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,48,0.0,0.000,0.000,484.458,463.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,49,0.0,0.000,0.000,484.038,459.743,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,49,0.0,0.000,0.000,483.179,454.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,50,0.0,0.000,0.000,482.364,453.206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,50,0.0,0.000,0.000,483.009,455.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,51,0.0,0.000,0.000,484.718,458.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,52,0.0,0.000,0.000,485.918,462.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,52,0.0,0.000,0.000,487.356,467.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,53,0.0,0.000,0.000,488.227,463.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,53,0.0,526.195,429.234,487.661,463.237,0.407,0.635,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,54,0.0,577.957,422.521,488.219,458.865,0.163,0.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,54,0.0,605.002,398.172,487.239,461.526,0.029,0.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,55,0.0,586.408,367.640,484.971,461.758,0.104,0.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,56,0.0,587.632,335.958,486.024,464.411,0.107,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,56,0.0,0.000,0.000,488.149,465.437,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,57,0.0,619.966,282.760,489.949,469.035,-0.033,-0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,57,0.0,620.931,262.995,490.054,468.351,-0.033,-0.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,58,0.0,615.255,245.789,488.525,463.150,-0.016,-0.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,58,0.0,609.221,241.854,487.670,456.029,0.009,-0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,46,59,0.0,605.800,246.865,487.157,461.789,0.025,-0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,00,0.0,609.672,246.993,488.928,459.510,0.011,-0.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,00,0.0,612.152,253.949,490.782,468.190,0.009,-0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,01,0.0,0.000,0.000,491.984,466.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,01,0.0,617.990,258.839,493.850,469.509,-0.005,-0.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,02,0.0,618.115,262.839,494.877,472.016,0.000,-0.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,02,0.0,615.717,257.245,494.728,467.597,0.011,-0.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,03,0.0,615.623,257.118,493.755,463.990,0.007,-0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,04,0.0,616.262,256.029,493.094,464.290,0.004,-0.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,04,0.0,618.598,249.516,494.006,456.391,0.000,-0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,05,0.0,618.167,252.990,494.650,463.320,0.000,-0.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,05,0.0,0.000,0.000,495.597,465.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,06,0.0,0.000,0.000,496.549,466.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,06,0.0,621.380,260.979,496.526,464.546,-0.007,-0.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,07,0.0,619.434,258.069,495.580,461.385,0.000,-0.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,07,0.0,618.160,255.105,494.631,457.229,0.000,-0.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,08,0.0,616.787,251.551,494.634,457.448,0.006,-0.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,09,0.0,618.578,253.081,495.832,459.890,0.000,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,09,0.0,617.970,253.163,497.874,464.466,0.015,-0.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,10,0.0,0.000,0.000,499.831,464.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,10,0.0,0.000,0.000,501.034,467.919,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,11,0.0,624.087,261.699,500.560,467.804,0.000,-0.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,11,0.0,622.418,259.969,499.453,467.704,0.000,-0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,12,0.0,618.585,245.846,496.352,464.649,0.007,-0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,13,0.0,619.299,270.608,495.082,463.358,0.000,-0.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,13,0.0,620.822,273.632,494.066,460.194,-0.014,-0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,14,0.0,620.187,268.859,494.352,462.083,-0.010,-0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,14,0.0,0.000,0.000,494.786,463.589,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,15,0.0,621.044,265.157,494.907,466.607,-0.015,-0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,15,0.0,620.025,260.584,494.227,462.736,-0.010,-0.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,16,0.0,616.109,254.687,492.779,460.656,0.000,-0.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,17,0.0,614.718,253.169,490.496,456.458,-0.003,-0.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,17,0.0,613.395,251.630,489.513,457.456,0.000,-0.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,18,0.0,613.932,253.038,490.007,457.493,0.000,-0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,18,0.0,612.944,250.867,491.452,459.868,0.010,-0.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,19,0.0,0.000,0.000,492.451,462.591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,19,0.0,616.470,255.297,493.490,465.170,0.000,-0.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,20,0.0,617.137,257.832,493.846,465.497,0.000,-0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,21,0.0,616.315,254.014,493.051,463.772,0.003,-0.206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,21,0.0,615.773,252.687,491.322,460.070,-0.004,-0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,22,0.0,614.768,252.932,490.334,460.372,-0.004,-0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,22,0.0,0.000,0.000,491.288,460.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,23,0.0,614.273,256.041,493.374,466.198,0.013,-0.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,23,0.0,0.000,0.000,494.564,463.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,24,0.0,0.000,0.000,496.177,467.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,24,0.0,619.525,259.653,497.826,466.954,0.007,-0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,25,0.0,618.086,256.263,497.341,466.342,0.014,-0.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,26,0.0,619.168,254.716,496.288,462.069,0.004,-0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,26,0.0,619.251,251.328,495.938,458.371,0.000,-0.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,27,0.0,0.000,0.000,496.746,460.516,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,27,0.0,620.744,256.639,498.267,464.129,0.006,-0.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,28,0.0,0.000,0.000,498.661,464.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,28,0.0,0.000,0.000,499.394,468.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,29,0.0,624.921,258.878,498.876,468.031,-0.014,-0.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,30,0.0,622.305,255.445,496.974,464.500,-0.011,-0.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,30,0.0,619.580,252.853,494.316,459.996,-0.008,-0.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,31,0.0,617.576,250.847,493.274,458.050,0.000,-0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,31,0.0,0.000,0.000,493.715,456.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,32,0.0,615.550,253.177,494.618,459.989,0.012,-0.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,32,0.0,0.000,0.000,496.377,458.617,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,33,0.0,620.520,256.093,497.896,463.291,0.000,-0.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,34,0.0,620.862,257.704,498.604,463.205,0.005,-0.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,34,0.0,619.286,256.962,497.572,461.472,0.008,-0.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,35,0.0,620.165,251.325,495.750,457.369,-0.006,-0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,35,0.0,619.706,253.701,494.912,458.297,-0.008,-0.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,36,0.0,619.905,252.920,495.388,458.011,-0.004,-0.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,36,0.0,617.178,250.110,495.973,457.717,0.009,-0.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,37,0.0,0.000,0.000,496.932,462.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,38,0.0,620.691,256.574,497.809,464.704,0.000,-0.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,38,0.0,621.408,256.510,498.012,463.018,0.000,-0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,39,0.0,620.485,252.294,497.412,461.038,0.000,-0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,39,0.0,619.986,251.864,496.346,456.260,0.000,-0.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,40,0.0,619.883,252.567,495.965,458.531,-0.004,-0.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,40,0.0,619.617,250.805,497.220,456.134,0.007,-0.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,41,0.0,618.048,250.912,499.426,458.500,0.024,-0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,42,0.0,0.000,0.000,501.325,462.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,42,0.0,625.572,257.929,503.326,465.185,0.007,-0.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,43,0.0,626.963,258.816,504.158,464.249,0.005,-0.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,43,0.0,626.766,256.181,504.437,463.390,0.006,-0.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,44,0.0,626.757,252.837,503.265,457.131,0.000,-0.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,44,0.0,626.946,254.936,502.800,461.168,-0.005,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,45,0.0,628.224,257.298,503.527,459.177,-0.006,-0.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,45,0.0,626.238,257.734,505.013,463.139,0.013,-0.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,46,0.0,0.000,0.000,506.484,463.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,47,0.0,0.000,0.000,507.976,466.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,47,0.0,630.787,260.691,508.311,467.396,0.006,-0.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,48,0.0,630.031,256.633,508.119,463.596,0.009,-0.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,48,0.0,630.962,254.626,507.237,460.536,0.000,-0.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,49,0.0,630.498,253.385,506.577,459.813,0.000,-0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,49,0.0,632.423,255.154,507.167,460.367,-0.007,-0.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,50,0.0,630.335,256.209,507.958,464.756,0.003,-0.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,51,0.0,0.000,0.000,508.947,466.939,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,51,0.0,0.000,0.000,509.754,468.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,52,0.0,633.564,261.922,509.669,468.929,0.000,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,52,0.0,641.598,239.139,508.278,466.705,-0.046,-0.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
08,18,47,53,0.0,636.099,237.478,505.776,459.471,-0.034,-0.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
